,tweet_id,url
2777,678278586130948096,https://twitter.com/dog_rates/status/678278586130948096/photo/1
2778,678255464182861824,https://twitter.com/dog_rates/status/678255464182861824/photo/1
2779,678021115718029313,https://twitter.com/dog_rates/status/678021115718029313/photo/1
2780,677961670166224897,https://vine.co/v/iKuMDuYV0aZ
2781,677918531514703872,https://twitter.com/dog_rates/status/677918531514703872/photo/1
2782,677895101218201600,https://twitter.com/dog_rates/status/677895101218201600/photo/1
2783,677716515794329600,https://twitter.com/dog_rates/status/677716515794329600/photo/1
2784,677700003327029250,https://twitter.com/dog_rates/status/677700003327029250/photo/1
2785,677698403548192770,https://twitter.com/dog_rates/status/677698403548192770/photo/1
2786,677687604918272002,https://twitter.com/dog_rates/status/677687604918272002/photo/1
2787,677673981332312066,https://twitter.com/dog_rates/status/677673981332312066/photo/1
2788,677662372920729601,https://twitter.com/dog_rates/status/677662372920729601/photo/1
2789,677644091929329666,https://twitter.com/dog_rates/status/677644091929329666/video/1
2790,677573743309385728,https://twitter.com/dog_rates/status/677573743309385728/photo/1
2791,677573743309385728,https://twitter.com/dog_rates/status/677573743309385728/photo/1
2792,677565715327688705,https://twitter.com/dog_rates/status/677565715327688705/photo/1
2793,677557565589463040,https://twitter.com/dog_rates/status/677557565589463040/photo/1
2794,677547928504967168,https://twitter.com/dog_rates/status/677547928504967168/photo/1
2795,677530072887205888,https://twitter.com/dog_rates/status/677530072887205888/photo/1
2796,677335745548390400,https://vine.co/v/hbLbH77Ar67
2797,677334615166730240,https://twitter.com/dog_rates/status/677334615166730240/photo/1
2798,677334615166730240,https://twitter.com/dog_rates/status/677334615166730240/photo/1
2799,677331501395156992,https://twitter.com/dog_rates/status/677331501395156992/photo/1
2800,677328882937298944,https://twitter.com/dog_rates/status/677328882937298944/photo/1
2801,677314812125323265,https://twitter.com/dog_rates/status/677314812125323265/photo/1
2802,677314812125323265,https://twitter.com/dog_rates/status/677314812125323265/photo/1
2803,677301033169788928,https://twitter.com/dog_rates/status/677301033169788928/photo/1
2804,677269281705472000,https://twitter.com/dog_rates/status/677269281705472000/photo/1
2805,677228873407442944,https://twitter.com/dog_rates/status/677228873407442944/photo/1
2806,677187300187611136,https://twitter.com/dog_rates/status/677187300187611136/photo/1
2807,676975532580409345,https://twitter.com/dog_rates/status/676975532580409345/photo/1
2808,676957860086095872,https://twitter.com/dog_rates/status/676957860086095872/video/1
2809,676949632774234114,https://twitter.com/dog_rates/status/676949632774234114/photo/1
2810,676948236477857792,https://twitter.com/dog_rates/status/676948236477857792/photo/1
2811,676946864479084545,https://twitter.com/dog_rates/status/676946864479084545/photo/1
2812,676942428000112642,https://twitter.com/dog_rates/status/676942428000112642/photo/1
2813,676936541936185344,https://twitter.com/dog_rates/status/676936541936185344/photo/1
2814,676916996760600576,https://vine.co/v/imJ0BdZOJTw
2815,676897532954456065,https://twitter.com/dog_rates/status/676897532954456065/photo/1
2816,676864501615042560,https://twitter.com/dog_rates/status/676864501615042560/photo/1
2817,676821958043033607,https://twitter.com/dog_rates/status/676821958043033607/photo/1
2818,676821958043033607,https://twitter.com/dog_rates/status/676821958043033607/photo/1
2819,676819651066732545,https://twitter.com/dog_rates/status/676819651066732545/photo/1
2820,676819651066732545,https://twitter.com/dog_rates/status/676819651066732545/photo/1
2821,676811746707918848,https://twitter.com/dog_rates/status/676811746707918848/photo/1
2822,676776431406465024,https://twitter.com/dog_rates/status/676776431406465024/video/1
2823,676617503762681856,https://twitter.com/dog_rates/status/676617503762681856/photo/1
2824,676613908052996102,https://twitter.com/dog_rates/status/676613908052996102/photo/1
2825,676606785097199616,https://twitter.com/dog_rates/status/676606785097199616/photo/1
2826,676603393314578432,https://twitter.com/dog_rates/status/676603393314578432/photo/1
2827,676593408224403456,https://vine.co/v/eEQQaPFbgOY
2828,676588346097852417,https://twitter.com/dog_rates/status/676588346097852417/photo/1
2829,676582956622721024,https://twitter.com/dog_rates/status/676582956622721024/photo/1
